x,y
1.5281528278618153,-2.2246347823462997
1.5381528278618153,-2.2374558216941125
1.5481528278618153,-2.2476142498590974
1.5581528278618153,-2.2551457154086734
1.5681528278618153,-2.2600881437673053
1.5781528278618153,-2.262481642488993
1.5881528278618153,-2.262368407409653
1.5981528278618153,-2.2597926296997457
1.6081528278618153,-2.2548004038381606
1.6181528278618154,-2.247439636530345
1.6281528278618154,-2.2377599565872686
1.6381528278618154,-2.2258126257853093
1.6481528278618154,-2.2116504507271344
1.6581528278618154,-2.195327695719058
1.6681528278618154,-2.1768999966832183
1.6781528278618154,-2.1564242761214274
1.6881528278618154,-2.133958659144824
1.6981528278618154,-2.1095623905870156
1.7081528278618154,-2.0832957532135197
1.7181528278618154,-2.05521998704198
1.7281528278618152,-2.0253972097872293
1.7381528278618152,-1.993890338442938
1.7481528278618153,-1.9607630120132313
1.7581528278618153,-1.9260795154054904
1.7681528278618153,-1.8899047044938442
1.7781528278618153,-1.8523039323687414
1.7881528278618153,-1.8133429767754592
1.7981528278618153,-1.7730879687569967
1.8081528278618153,-1.7316053225082015
1.8181528278618153,-1.688961666447824
1.8281528278618153,-1.6452237755195682
1.8381528278618153,-1.6004585047260065
1.8481528278618153,-1.554732723905289
1.8581528278618153,-1.508113253754459
1.8681528278618154,-1.4606668031068892
1.8781528278618154,-1.412459907467749
1.8881528278618154,-1.3635588688135556
1.8981528278618154,-1.3140296966585936
1.9081528278618154,-1.2639380503946427
1.9181528278618154,-1.2133491829035137
1.9281528278618154,-1.162327885449642
1.9381528278618154,-1.110938433850805
1.9481528278618154,-1.0592445359335443
1.9581528278618154,-1.0073092802704053
1.9681528278618154,-0.9551950862036591
1.9781528278618152,-0.9029636551543518
1.9881528278618152,-0.8506759232165564
1.9981528278618153,-0.7983920150390134
2.0081528278618155,-0.7461711989900124
2.0181528278618153,-0.69407184360972
2.028152827861815,-0.6421513753419674
2.0381528278618153,-0.5904662375495207
2.0481528278618155,-0.5390718508081136
2.0581528278618153,-0.4880225744763891
2.068152827861815,-0.4373716695409229
2.0781528278618153,-0.38717126272923963
2.0881528278618156,-0.33747231189349236
2.0981528278618153,-0.28832457265255584
2.108152827861815,-0.239776566296797
2.1181528278618154,-0.19187554894384107
2.1281528278618156,-0.14466748194433876
2.1381528278618154,-0.09819700353317273
2.148152827861815,-0.05250740171352675
2.1581528278618154,-0.0076405883800418906
2.1681528278618156,0.03636292533950325
2.1781528278618154,0.07946405251772148
2.188152827861815,0.1216251526528822
2.1981528278618154,0.16281005268497495
2.2081528278618157,0.20298406681921222
2.2181528278618154,0.24211401515685793
2.2281528278618152,0.2801682411431443
2.238152827861815,0.3171166278438875
2.2481528278618153,0.35293061305748097
2.2581528278618155,0.3875832032694291
2.2681528278618153,0.4210489864592546
2.278152827861815,0.4533041437722858
2.2881528278618153,0.4843264600631443
2.2981528278618155,0.5140953333173286
2.3081528278618153,0.5425917829693248
2.318152827861815,0.5697984571226584
2.3281528278618153,0.5956996386777718
2.3381528278618156,0.6202812503899224
2.3481528278618153,0.6435308588561668
2.358152827861815,0.6654376774521751
2.3681528278618154,0.685992568222261
2.3781528278618156,0.705188042742364
2.3881528278618154,0.7230182619575771
2.398152827861815,0.7394790350186042
2.4081528278618154,0.7545678171174899
2.4181528278618156,0.7682837063408101
2.4281528278618154,0.7806274395565964
2.438152827861815,0.7916013873367547
2.4481528278618154,0.8012095479368782
2.4581528278618157,0.809457540346699
2.4681528278618154,0.8163525964160954
2.4781528278618152,0.8219035520781688
2.488152827861815,0.8261208376825806
2.4981528278618153,0.8290164674402689
2.5081528278618155,0.8306040280158271
2.5181528278618153,0.830898666257454
2.528152827861815,0.8299170760959242
2.5381528278618153,0.8276774846200681
2.5481528278618155,0.824199637335937
2.5581528278618153,0.819504782643321
2.568152827861815,0.8136156555192429
2.5781528278618158,0.8065564604434456
2.5881528278618156,0.7983528535670104
2.5981528278618153,0.789031924153349
2.608152827861815,0.7786221752872677
2.618152827861815,0.7671535038789443
2.6281528278618156,0.7546571799825017
2.6381528278618154,0.7411658254298743
2.648152827861815,0.7267133918073938
2.658152827861815,0.7113351377830242
2.6681528278618156,0.6950676058028193
2.6781528278618154,0.6779485981727902
2.688152827861815,0.6600171525350191
2.698152827861815,0.6413135167673687
2.7081528278618157,0.6218791233020227
2.7181528278618154,0.6017565628954742
2.7281528278618152,0.580989557860562
2.738152827861815,0.5596229347766979
2.7481528278618157,0.5377025966767661
2.7581528278618155,0.5152754947699094
2.7681528278618153,0.492389599657173
2.778152827861815,0.4690938721081892
2.7881528278618157,0.44543823338172217
2.7981528278618155,0.42147353512412167
2.8081528278618153,0.3972515288406555
2.818152827861815,0.37282483498646
2.8281528278618158,0.3482469116594018
2.8381528278618156,0.32357202293765397
2.8481528278618153,0.29885520685442657
2.858152827861815,0.27415224304998276
2.868152827861816,0.24951962009130568
2.8781528278618156,0.22501450250331345
2.8881528278618154,0.20069469749104485
2.898152827861815,0.1766186214066181
2.908152827861815,0.1528452659478603
2.9181528278618156,0.12943416412775832
2.9281528278618154,0.10644535599776361
2.938152827861815,0.08393935417740295
2.948152827861815,0.06197710918704047
2.9581528278618157,0.04061997458319411
2.9681528278618154,0.019929671960881024
2.9781528278618152,-3.17442308102045e-5
2.988152827861815,-0.019201921979814074
2.9981528278618157,-0.03751824712746554
3.0081528278618155,-0.05491787889664579
3.0181528278618153,-0.07133778550041825
3.028152827861815,-0.08671477983355658
3.0381528278618157,-0.10098555520838204
3.0481528278618155,-0.11408672115487661
3.0581528278618153,-0.1259548392206966
3.068152827861815,-0.1365264588282855
3.0781528278618158,-0.14573815309185534
3.0881528278618156,-0.15352655463544806
3.0981528278618153,-0.15982839138951022
3.108152827861815,-0.164580522341069
3.118152827861816,-0.16771997320866205
3.1281528278618156,-0.1691839720725028
3.1381528278618154,-0.16890998490409004
3.148152827861815,-0.16683575099087022
3.158152827861815,-0.16289931826547388
3.1681528278618156,-0.15703907849723464
3.1781528278618154,-0.1491938023250583
3.188152827861815,-0.13930267418288622
3.198152827861815,-0.12730532700781794
3.2081528278618157,-0.11314187679079168
3.2181528278618154,-0.09675295693378416
3.2281528278618152,-0.07807975239605014
3.238152827861815,-0.05706403362034962
3.2481528278618157,-0.03364819021507515
3.2581528278618155,-0.0077752644256463554
3.2681528278618153,0.020611015704403712
3.278152827861815,0.0515662034005544
3.2881528278618157,0.08514510052005164
3.2981528278618155,0.12140172522035186
3.3081528278618153,0.16038927992026686
3.318152827861815,0.2021601195860967
3.3281528278618158,0.24676572035383515
3.3381528278618156,0.2942566484875897
3.3481528278618153,0.3446825296778968
3.358152827861815,0.3980920187438528
3.368152827861816,0.4545327696683614
3.3781528278618156,0.5140514060492336
3.3881528278618154,0.5766934919312519
3.398152827861815,0.6425035030625708
3.408152827861815,0.711524798546705
3.4181528278618156,0.7837995929617136
3.4281528278618154,0.8593689288750284
3.438152827861815,0.9382726498394192
3.448152827861815,1.0205493738457392
3.4581528278618157,1.1062364672131508
3.4681528278618154,1.1953700190075125
3.4781528278618152,1.2879848159180796
3.488152827861815,1.3841143176133102
3.4981528278618157,1.4837906326691837
3.5081528278618155,1.5870444949241858
3.5181528278618153,1.693905240436095
3.528152827861815,1.8044007849178172
3.5381528278618157,1.9185576017448795
3.5481528278618155,2.036400700509205
3.5581528278618153,2.157953606102865
3.568152827861815,2.2832383383836543
3.5781528278618158,2.4122753924407903
3.5881528278618156,2.545083719380955
3.5981528278618153,2.6816807077558025
3.608152827861815,2.8220821655469024
3.618152827861816,2.9663023027749347
3.6281528278618156,3.1143537146818403
3.6381528278618154,3.2662473655926476
3.648152827861815,3.421992573307662
3.658152827861815,3.58159699418907
3.6681528278618156,3.745066608862743
3.6781528278618154,3.9124057085411295
3.688152827861815,4.0836168819872825
3.698152827861815,4.258701003173101
3.7081528278618157,4.43765721952208
3.7181528278618154,4.620482940867234
3.7281528278618152,4.807173829024421
3.738152827861815,4.997723788089658
3.7481528278618157,5.192124955323607
3.7581528278618155,5.390367692850418
3.7681528278618153,5.592440579836534
3.778152827861815,5.798330405544604
3.7881528278618157,6.008022162981163
3.7981528278618155,6.221499043218614
3.8081528278618153,6.4387424304399445
3.818152827861815,6.659731897736165
3.8281528278618158,6.884445203437409
3.8381528278618156,7.1128582883436025
3.8481528278618153,7.344945273522882
3.858152827861815,7.580678458851196
3.868152827861816,7.820028322286035
3.8781528278618156,8.06296351978827
3.8881528278618154,8.309450886042015
3.898152827861815,8.559455435806086
3.908152827861815,8.812940365975635
3.9181528278618156,9.06986705845712
3.9281528278618154,9.330195083622343
3.938152827861815,9.593882204558255
3.948152827861815,9.860884382058856
3.9581528278618157,10.13115578017181
3.9681528278618154,10.404648772705144
3.9781528278618152,10.681313950212612
3.988152827861815,10.961100127850571
3.9981528278618157,11.243954353817841
4.0081528278618155,11.529821918667068
4.018152827861815,11.818646365143238
4.028152827861815,12.110369498890577
4.038152827861816,12.404931399700303
4.0481528278618155,12.702270433692462
4.058152827861815,13.002323265930414
4.068152827861815,13.30502487392441
4.078152827861816,13.610308561783583
4.0881528278618156,13.918105975019643
4.098152827861815,14.228347116097524
4.108152827861815,14.540960360620943
4.118152827861816,14.855872474273369
4.128152827861816,15.173008630356378
4.138152827861815,15.492292428088888
4.148152827861815,15.813645911463794
4.158152827861815,16.136989588940892
4.168152827861816,16.462242453637202
4.178152827861815,16.78932200426499
4.188152827861815,17.11814426674188
4.198152827861815,17.44862381636409
4.208152827861816,17.780673800742377
4.2181528278618154,18.114205963237637
4.228152827861815,18.449130667183354
4.238152827861815,18.78535692061027
4.248152827861816,19.122792401642826
4.2581528278618155,19.461343484543463
4.268152827861815,19.800915266302795
4.278152827861815,20.141411593833666
4.288152827861816,20.482735091889595
4.2981528278618155,20.824787191403672
4.308152827861815,21.16746815844016
4.318152827861815,21.51067712386717
4.328152827861816,21.854312113402656
4.3381528278618156,22.198270078324256
4.348152827861815,22.54244692674466
4.358152827861815,22.886737555385494
4.368152827861816,23.231035881841834
4.378152827861816,23.57523487758094
4.388152827861815,23.919226601104597
4.398152827861815,24.262902231995227
4.408152827861815,24.606152105239403
4.418152827861816,24.948865746013595
4.428152827861815,25.290931905213526
4.438152827861815,25.63223859509526
4.448152827861815,25.972673125698364
4.458152827861816,26.31212214145735
4.4681528278618154,26.650471658532183
4.478152827861815,26.987607102241043
4.488152827861815,27.32341334532458
4.498152827861816,27.657774746156463
4.5081528278618155,27.990575187764932
4.518152827861815,28.321698117036632
4.528152827861815,28.651026584216666
4.538152827861816,28.978443283082086
4.5481528278618155,29.303830591213284
4.558152827861815,29.627070610576652
4.568152827861815,29.948045208745754
4.578152827861815,30.26663606004074
4.5881528278618156,30.582724687394972
4.598152827861815,30.89619250414836
4.608152827861815,31.206920856341355
4.618152827861815,31.51479106526999
4.628152827861816,31.819684470212138
4.638152827861815,32.12148247148406
4.648152827861815,32.42006657360473
4.658152827861815,32.71531842902964
4.668152827861815,33.00711988148278
4.678152827861815,33.295353010219685
4.688152827861815,33.579900173788516
4.698152827861815,33.86064405452463
4.708152827861815,34.13746770281355
4.7181528278618154,34.41025458162345
4.728152827861815,34.67888861129792
4.738152827861815,34.94325421421729
4.748152827861815,35.20323635978143
4.7581528278618155,35.45872060938787
4.768152827861815,35.70959316148979
4.778152827861815,35.95574089653948
4.788152827861815,36.197051422506306
4.7981528278618155,36.43341311964646
4.808152827861815,36.66471518612278
4.818152827861815,36.89084768282842
4.828152827861815,37.11170157889843
4.8381528278618156,37.32716879668733
4.848152827861815,37.537142257025735
4.858152827861815,37.74151592402042
4.868152827861815,37.940184850550665
4.878152827861816,38.13304522253907
4.888152827861815,38.31999440431612
4.898152827861815,38.50093098294818
4.908152827861815,38.67575481297909
4.918152827861816,38.84436706071388
4.928152827861815,39.0066702484914
4.938152827861815,39.16256829874561
4.948152827861815,39.31196657798121
4.958152827861815,39.45477194022038
4.9681528278618154,39.59089277053123
4.978152827861815,39.72023902811465
4.988152827861815,39.842722289440516
4.998152827861815,39.958255790746136
5.0081528278618155,40.06675447030703
5.018152827861815,40.16813501066362
5.028152827861815,40.26231588015588
5.038152827861815,40.349217374694916
5.0481528278618155,40.42876165820098
5.058152827861815,40.50087280389343
5.068152827861815,40.56547683411455
5.078152827861815,40.62250176038637
5.0881528278618156,40.67187762302339
5.098152827861815,40.713536529802326
5.108152827861815,40.74741269493509
5.118152827861815,40.77344247679915
5.128152827861816,40.791564416124615
5.138152827861815,40.80171927232601
5.148152827861815,40.803850060998926
5.158152827861815,40.797902089202594
5.168152827861816,40.78382299184729
5.178152827861815,40.76156276591675
5.188152827861815,40.7310738053655
5.198152827861815,40.692310934626676
5.208152827861815,40.645231442231065
5.2181528278618154,40.58979511280353
5.228152827861815,40.52596425984393
5.238152827861815,40.453703756050075
5.248152827861815,40.37298106479324
5.2581528278618155,40.28376626948828
5.268152827861815,40.18603210309844
5.278152827861815,40.07975397664167
5.288152827861815,39.96491000689721
5.2981528278618155,39.84148104341085
5.308152827861815,39.709450695019484
5.318152827861815,39.568805355004415
5.328152827861815,39.41953422628839
5.3381528278618156,39.26162934465965
5.348152827861815,39.09508560242365
5.358152827861815,38.91990077051493
5.368152827861815,38.73607551958719
5.378152827861816,38.54361344112564
5.388152827861815,38.34252106649423
5.398152827861815,38.13280788610474
5.408152827861815,37.91448636696532
5.418152827861816,37.68757196993835
5.428152827861815,37.45208316548289
5.438152827861815,37.2080414486683
5.448152827861815,36.95547135344172
5.458152827861815,36.69440046572332
5.4681528278618154,36.4248594353286
5.478152827861815,36.14688198712538
5.488152827861815,35.86050493143556
5.498152827861815,35.56576817242386
5.5081528278618155,35.262714717194555
5.518152827861815,34.95139068162926
5.528152827861815,34.63184529701887
5.538152827861815,34.30413091458844
5.5481528278618155,33.96830300942972
5.558152827861815,33.624420183152964
5.568152827861815,33.27254416496288
5.578152827861815,32.91273981292473
5.5881528278618156,32.54507511245198
5.598152827861815,32.16962117468883
5.608152827861815,31.786452233877526
5.618152827861815,31.39564564255619
5.628152827861816,30.997281866534067
5.638152827861815,30.5914444783472
5.648152827861815,30.17822014941511
5.658152827861815,29.757698641355148
5.668152827861816,29.3299727952287
5.678152827861815,28.89513852101058
5.688152827861815,28.453294784159155
5.698152827861815,28.004543592546767
5.708152827861815,27.548989980428345
5.7181528278618154,27.086741993043375
5.728152827861815,26.617910668499206
5.738152827861815,26.14261001901062
5.748152827861815,25.660957010828724
5.7581528278618155,25.173071542461855
5.768152827861815,24.679076422484727
5.778152827861815,24.179097345098924
5.788152827861815,23.673262865201536
5.7981528278618155,23.161704371312226
5.808152827861815,22.64455605810207
5.818152827861815,22.121954896997195
5.828152827861815,21.594040605289308
5.8381528278618156,21.060955614756494
5.848152827861815,20.522845038557776
5.858152827861815,19.979856636111478
5.868152827861815,19.43214077729749
5.878152827861816,18.87985040623316
5.888152827861815,18.323141001376797
5.898152827861815,17.762170537094093
5.908152827861815,17.197099440769264
5.918152827861816,16.62809055221534
5.928152827861815,16.055309078016123
5.938152827861815,15.47892254761814
5.948152827861815,14.899100766327209
5.958152827861815,14.316015766991512
5.9681528278618154,13.729841761458601
5.978152827861815,13.140755090051826
5.988152827861815,12.548934168864662
5.998152827861815,11.954559437174439
6.0081528278618155,11.357813303636803
6.018152827861815,10.758880088654777
6.028152827861815,10.157945968811475
6.038152827861815,9.555198917611776
6.0481528278618155,8.950828645669858
6.058152827861815,8.345026540345188
6.068152827861815,7.737985602660984
6.078152827861815,7.129900383708744
6.0881528278618156,6.520966919803911
6.098152827861815,5.911382666800705
6.108152827861815,5.301346431395132
6.118152827861815,4.691058303559558
6.128152827861816,4.0807195861942915
6.138152827861815,3.470532723586956
6.148152827861815,2.860701229247482
6.158152827861815,2.251429612094526
6.168152827861816,1.6429233019804315
6.178152827861815,1.0353885731425407
6.188152827861815,0.4290324672742969
6.198152827861815,-0.17593728523085872
6.208152827861815,-0.7793123443327659
6.2181528278618154,-1.380883841283719
6.228152827861815,-1.980442460118951
6.238152827861815,-2.5777785216665166
6.248152827861815,-3.172682066380247
6.2581528278618155,-3.7649429394010525
6.268152827861815,-4.354350877500195
6.278152827861815,-4.940695596171594
6.288152827861815,-5.5237668768476595
6.2981528278618155,-6.103354656740876
6.308152827861815,-6.679249119665258
6.318152827861815,-7.251240785452737
6.328152827861815,-7.819120603837639
6.3381528278618156,-8.382680046145033
6.348152827861815,-8.941711199634057
6.358152827861815,-9.496006862296682
6.368152827861815,-10.045360638212621
6.378152827861816,-10.589567033742497
6.388152827861815,-11.128421555145934
6.398152827861815,-11.661720806179147
6.408152827861815,-12.189262586632353
6.418152827861816,-12.710845992433185
6.428152827861815,-13.226271514181356
6.438152827861815,-13.735341139677594
6.448152827861815,-14.237858453593375
6.458152827861815,-14.733628740258531
6.4681528278618154,-15.22245908630375
6.478152827861815,-15.704158482543043
6.488152827861815,-16.178537928633865
6.498152827861815,-16.645410535487642
6.5081528278618155,-17.104591631764727
6.518152827861815,-17.555898866082032
6.528152827861815,-17.99915231379024
6.538152827861815,-18.434174581574368
6.5481528278618155,-18.86079091305608
6.558152827861815,-19.27882929494524
6.568152827861815,-19.68812056222167
6.578152827861815,-20.088498505924832
6.5881528278618156,-20.47979997743539
6.598152827861815,-20.8618649956367
6.608152827861815,-21.234536854095644
6.618152827861815,-21.59766222546608
6.628152827861816,-21.951091269449094
6.638152827861815,-22.29467773733638
6.648152827861815,-22.628279079173794
6.658152827861815,-22.951756549119473
6.668152827861816,-23.264975310279823
6.678152827861815,-23.567804540203454
6.688152827861815,-23.860117534958363
6.698152827861815,-24.14179181475413
6.708152827861816,-24.412709226976936
6.7181528278618154,-24.672756048587203
6.728152827861815,-24.921823089362242
6.738152827861815,-25.159805795034657
6.748152827861815,-25.386604347212206
6.7581528278618155,-25.60212376332933
6.768152827861815,-25.80627399825439
6.778152827861815,-25.99897004204822
6.788152827861815,-26.180132017277202
6.7981528278618155,-26.349685276544456
6.808152827861815,-26.507560498026592
6.818152827861815,-26.653693780138234
6.828152827861815,-26.78802673505333
6.8381528278618156,-26.91050657996317
6.848152827861815,-27.021086229741456
6.858152827861815,-27.119724383288506
6.868152827861815,-27.20638561428757
6.878152827861816,-27.281040455269867
6.888152827861815,-27.343665484693673
6.898152827861815,-27.39424340641544
6.908152827861815,-27.432763134871323
6.918152827861816,-27.459219870403437
6.928152827861815,-27.47361517965156
6.938152827861815,-27.47595706903271
6.948152827861815,-27.466260058267714
6.958152827861816,-27.44454525263889
6.9681528278618154,-27.410840409587294
6.978152827861815,-27.365180007489982
6.988152827861815,-27.307605306355462
6.998152827861815,-27.238164413770058
7.0081528278618155,-27.156912338744796
7.018152827861815,-27.063911051214987
7.028152827861815,-26.95922953432403
7.038152827861815,-26.842943835024748
7.0481528278618155,-26.71513711065265
7.058152827861815,-26.575899673403512
7.068152827861815,-26.425329034175704
7.078152827861815,-26.263529935588018
7.0881528278618156,-26.090614390795622
7.098152827861815,-25.906701712131586
7.108152827861815,-25.711918539859788
7.118152827861815,-25.50639886652275
7.128152827861816,-25.290284052610403
7.138152827861815,-25.06372284976245
7.148152827861815,-24.82687140683845
7.158152827861815,-24.579893280874543
7.168152827861816,-24.322959440821286
7.178152827861815,-24.056248265522235
7.188152827861815,-23.779945541668127
7.198152827861815,-23.494244450328324
7.208152827861816,-23.199345556342863
7.2181528278618154,-22.895456786262017
7.228152827861815,-22.582793407543264
7.238152827861815,-22.261577999462133
7.248152827861815,-21.932040414090295
7.2581528278618155,-21.59441774641236
7.268152827861815,-21.248954277844312
7.278152827861815,-20.895901436096203
7.288152827861815,-20.535517735789135
7.2981528278618155,-20.168068713194685
7.308152827861815,-19.793826865339177
7.318152827861815,-19.41307156967131
7.328152827861815,-19.026089010921588
7.3381528278618156,-18.63317208912946
7.348152827861815,-18.234620330951252
7.358152827861815,-17.830739786968742
7.368152827861815,-17.42184292958723
7.378152827861816,-17.008248538438735
7.388152827861815,-16.590281580321715
7.398152827861815,-16.168273081341454
7.408152827861815,-15.742559995604658
7.418152827861816,-15.31348505928647
7.428152827861815,-14.881396646708346
7.438152827861815,-14.44664860582759
7.448152827861815,-14.009600100097671
7.458152827861816,-13.570615431432394
7.4681528278618154,-13.13006385991865
7.478152827861815,-12.688319413056469
7.488152827861815,-12.245760687365873
7.498152827861815,-11.80277064417885
7.5081528278618155,-11.359736389376557
7.518152827861815,-10.917048948409672
7.528152827861815,-10.475103037769372
7.538152827861815,-10.03429681376452
7.5481528278618155,-9.595031623601464
7.558152827861815,-9.157711739490573
7.568152827861815,-8.722744089679537
7.578152827861815,-8.290537971206689
7.5881528278618156,-7.8615047573853545
7.598152827861815,-7.436057596404794
7.608152827861815,-7.014611093674205
7.618152827861815,-6.597580987091774
7.628152827861816,-6.185383811417182
7.638152827861815,-5.778436550864797
7.648152827861815,-5.377156277781239
7.658152827861815,-4.9819597850564605
7.668152827861816,-4.593263201736477
7.678152827861815,-4.211481596730636
7.688152827861815,-3.8370285756609093
7.698152827861815,-3.4703158612512084
7.708152827861816,-3.1117528568963024
7.7181528278618154,-2.7617462084098605
7.728152827861815,-2.4206993444466605
7.738152827861815,-2.0890119999972114
7.748152827861815,-1.7670797402680591
7.7581528278618155,-1.4552934590409166
7.768152827861815,-1.1540388667228854
7.778152827861815,-0.8636959634532246
7.788152827861815,-0.584638502541182
7.7981528278618155,-0.31723342855946157
7.808152827861815,-0.06184031437267379
7.818152827861815,0.1811892228481895
7.828152827861815,0.4115121286244374
7.8381528278618156,0.6287945218091124
7.848152827861815,0.8327123231135118
7.858152827861815,1.0229519088508425
7.868152827861815,1.199210766899455
7.878152827861816,1.3611981839619602
7.888152827861815,1.5086359308733819
7.898152827861815,1.6412589912648485
7.908152827861815,1.7588162768132491
7.918152827861816,1.8610713829882997
7.928152827861815,1.9478033507356685
7.938152827861815,2.0188074566959955
7.948152827861815,2.0738960029100895
7.958152827861816,2.1128991502679497
7.9681528278618154,2.1356657436402884
7.978152827861815,2.1420641816491752
7.988152827861815,2.1319832853996417
7.998152827861815,2.1053331945134204
8.008152827861815,2.062046290995596
8.018152827861815,2.0020781272908863
8.028152827861815,1.9254083836060545
8.038152827861815,1.8320418497769566
8.048152827861816,1.7220094210486394
8.058152827861816,1.5953691112729587
8.068152827861816,1.4522071051629695
8.078152827861816,1.2926388043456711
8.088152827861816,1.1168099293677471
8.098152827861815,0.924897614383525
8.108152827861815,0.7171115401914534
8.118152827861815,0.49369508503893655
8.128152827861816,0.25492650178594545
8.138152827861816,0.0011201143490353616
8.148152827861816,-0.2673724551028158
8.158152827861816,-0.5501610450599799
8.168152827861816,-0.846815681889936
8.178152827861815,-1.1568652795641583
8.188152827861815,-1.4797963200510367
8.198152827861815,-1.8150515133126675
8.208152827861817,-2.162028417477032
8.218152827861816,-2.5200780412226464
8.228152827861816,-2.888503422157328
8.238152827861816,-3.2665581735168843
8.248152827861816,-3.653445005132923
8.258152827861815,-4.0483142210822365
8.268152827861815,-4.450262180234503
8.278152827861815,-4.858329740420004
8.288152827861815,-5.271500659823545
8.298152827861816,-5.688699991328988
8.308152827861816,-6.10879242026823
8.318152827861816,-6.530580595333305
8.328152827861816,-6.952803423599406
8.338152827861816,-7.374134322849471
8.348152827861815,-7.79317946344014
8.358152827861815,-8.208475963701112
8.368152827861815,-8.618490059294757
8.378152827861816,-9.02161524503255
8.388152827861816,-9.416170383322068
8.398152827861816,-9.800397766735301
8.408152827861816,-10.172461167992381
8.418152827861816,-10.530443849300042
8.428152827861815,-10.87234652656312
8.438152827861815,-11.196085322321537
8.448152827861815,-11.49948965663787
8.458152827861817,-11.780300134810261
8.468152827861816,-12.036166370299789
8.478152827861816,-12.264644792680023
8.488152827861816,-12.463196406802474
8.498152827861816,-12.629184523158926
8.508152827861815,-12.759872453498737
8.518152827861815,-12.852421160167964
8.528152827861815,-12.903886870364865
8.538152827861815,-12.9112186662148
8.548152827861816,-12.871256006599516
8.558152827861816,-12.780726250479994
8.568152827861816,-12.636242102632337
8.578152827861816,-12.434299034810387
8.588152827861816,-12.171272686562752
8.598152827861815,-11.843416190556937
8.608152827861817,-11.446857473301954
8.618152827861817,-10.97759652048508
8.628152827861816,-10.431502594845263
8.638152827861816,-9.804311402160579
8.648152827861816,-9.091622243393637
8.658152827861816,-8.2888950685618
8.668152827861816,-7.391447559947821
