x,y
0.5681528278618153,0.5967652898565929
0.5781528278618153,0.5971737080796192
0.5881528278618153,0.5975821263026454
0.5981528278618153,0.5979905445256717
0.6081528278618153,0.5983989627486979
0.6181528278618154,0.5988073809717241
0.6281528278618154,0.5992157991947503
0.6381528278618154,0.5996242174177766
0.6481528278618153,0.6000326356408028
0.6581528278618153,0.6004410538638291
0.6681528278618153,0.6008494720868554
0.6781528278618153,0.6012578903098815
0.6881528278618153,0.6016663085329078
0.6981528278618153,0.602074726755934
0.7081528278618153,0.6024831449789603
0.7181528278618153,0.6028915632019864
0.7281528278618153,0.6032999814250127
0.7381528278618154,0.603708399648039
0.7481528278618153,0.6041168178710652
0.7581528278618153,0.6045252360940915
0.7681528278618153,0.6049336543171177
0.7781528278618153,0.6053420725401439
0.7881528278618153,0.6057504907631702
0.7981528278618153,0.6061589089861964
0.8081528278618153,0.6065673272092227
0.8181528278618153,0.6069757454322489
0.8281528278618153,0.607384163655275
0.8381528278618153,0.6077925818783014
0.8481528278618153,0.6082010001013276
0.8581528278618153,0.6086094183243538
0.8681528278618154,0.60901783654738
0.8781528278618154,0.6094262547704062
0.8881528278618154,0.6098346729934325
0.8981528278618154,0.6102430912164587
0.9081528278618154,0.610651509439485
0.9181528278618154,0.6110599276625113
0.9281528278618153,0.6114683458855374
0.9381528278618153,0.6118767641085636
0.9481528278618153,0.6122851823315899
0.9581528278618153,0.6126936005546162
0.9681528278618153,0.6131020187776424
0.9781528278618153,0.6135104370006687
0.9881528278618152,0.6139188552236948
0.9981528278618153,0.6143272734467211
1.0081528278618153,0.6147356916697473
1.0181528278618153,0.6151441098927736
1.0281528278618153,0.6155525281157999
1.0381528278618153,0.615960946338826
1.0481528278618153,0.6163693645618522
1.0581528278618153,0.6167777827848785
1.0681528278618153,0.6171862010079048
1.0781528278618153,0.617594619230931
1.0881528278618153,0.6180030374539572
1.0981528278618153,0.6184114556769834
1.1081528278618153,0.6188198739000098
1.1181528278618154,0.6184678064401784
1.1281528278618154,0.6139227007673048
1.1381528278618154,0.6093775950944313
1.1481528278618152,0.604832489421558
1.1581528278618154,0.6002873837486843
1.1681528278618152,0.5957422780758108
1.1781528278618154,0.5911971724029372
1.1881528278618152,0.5866520667300638
1.1981528278618154,0.5821069610571902
1.2081528278618152,0.5775618553843167
1.2181528278618154,0.5730167497114431
1.2281528278618152,0.5684716440385696
1.2381528278618155,0.5639265383656961
1.2481528278618153,0.5593814326928226
1.2581528278618155,0.554836327019949
1.2681528278618153,0.5502912213470755
1.2781528278618153,0.545746115674202
1.2881528278618153,0.5412010100013285
1.2981528278618153,0.536655904328455
1.3081528278618153,0.5321107986555814
1.3181528278618153,0.5275656929827078
1.3281528278618153,0.5230205873098345
1.3381528278618153,0.5184754816369609
1.3481528278618153,0.5139303759640874
1.3581528278618153,0.5093852702912138
1.3681528278618154,0.5048401646183402
1.3781528278618154,0.5002950589454668
1.3881528278618154,0.49574995327259325
1.3981528278618154,0.4912048475997197
1.4081528278618154,0.48665974192684613
1.4181528278618152,0.48211463625397266
1.4281528278618154,0.4775695305810991
1.4381528278618152,0.4730244249082257
1.4481528278618154,0.4684793192353521
1.4581528278618152,0.4639342135624786
1.4681528278618154,0.459389107889605
1.4781528278618152,0.45484400221673155
1.4881528278618155,0.45029889654385796
1.4981528278618153,0.4457537908709845
1.5081528278618155,0.4412086851981108
1.5181528278618153,0.43666357952523743
1.5281528278618153,0.4321184738523639
1.5381528278618153,0.4275733681794904
1.5481528278618153,0.4230282625066168
1.5581528278618153,0.4184831568337433
1.5681528278618153,0.4139380511608698
1.5781528278618153,0.40939294548799626
1.5881528278618153,0.40484783981512273
1.5981528278618153,0.40030273414224915
1.6081528278618153,0.3957576284693757
1.6181528278618154,0.39121252279650215
1.6281528278618154,0.3866674171236286
1.6381528278618154,0.38212231145075504
1.6481528278618154,0.37757720577788156
1.6581528278618154,0.373032100105008
1.6681528278618154,0.3684869944321345
1.6781528278618154,0.3639418887592609
1.6881528278618154,0.35939678308638745
1.6981528278618154,0.35485167741351387
1.7081528278618154,0.35030657174064034
1.7181528278618154,0.3457614660677668
1.7281528278618152,0.3412163603948934
1.7381528278618152,0.3366712547220199
1.7481528278618153,0.33212614904914634
1.7581528278618153,0.3275810433762728
1.7681528278618153,0.3230359377033993
1.7781528278618153,0.31849083203052575
1.7881528278618153,0.3139457263576522
1.7981528278618153,0.3094006206847787
1.8081528278618153,0.30485551501190516
1.8181528278618153,0.30031040933903164
1.8281528278618153,0.29576530366615816
1.8381528278618153,0.2912201979932846
1.8481528278618153,0.2866750923204111
1.8581528278618153,0.2821299866475375
1.8681528278618154,0.277584880974664
1.8781528278618154,0.27303977530179047
1.8881528278618154,0.26849466962891694
1.8981528278618154,0.2639495639560434
1.9081528278618154,0.2594044582831699
1.9181528278618154,0.25485935261029635
1.9281528278618154,0.2503142469374228
1.9381528278618154,0.2457691412645493
1.9481528278618154,0.24122403559167577
1.9581528278618154,0.2366789299188022
1.9681528278618154,0.2321338242459287
1.9781528278618152,0.22758871857305527
1.9881528278618152,0.22304361290018176
1.9981528278618153,0.21849850722730824
2.0081528278618155,0.2139534015544346
2.0181528278618153,0.20940829588156118
2.028152827861815,0.2048631902086877
2.0381528278618153,0.20031808453581412
2.0481528278618155,0.19577297886294046
2.0581528278618153,0.19122787319006707
2.068152827861815,0.18668276751719362
2.0781528278618153,0.18213766184432
2.0881528278618156,0.17759255617144634
2.0981528278618153,0.17304745049857295
2.108152827861815,0.1685023448256995
2.1181528278618154,0.16395723915282584
2.1281528278618156,0.15941213347995223
2.1381528278618154,0.15486702780707878
2.148152827861815,0.1503219221342054
2.1581528278618154,0.14577681646133175
2.1681528278618156,0.14123171078845811
2.1781528278618154,0.1366866051155847
2.188152827861815,0.13214149944271125
2.1981528278618154,0.14958718041888816
2.2081528278618157,0.17352973188236975
2.2181528278618154,0.19747228334585024
2.2281528278618152,0.22141483480933072
2.238152827861815,0.24535738627281123
2.2481528278618153,0.2692999377362928
2.2581528278618155,0.29324248919977436
2.2681528278618153,0.31718504066325487
2.278152827861815,0.3411275921267354
2.2881528278618153,0.36507014359021694
2.2981528278618155,0.3890126950536985
2.3081528278618153,0.412955246517179
2.318152827861815,0.43689779798065953
2.3281528278618153,0.4608403494441411
2.3381528278618156,0.48478290090762266
2.3481528278618153,0.5087254523711031
2.358152827861815,0.5326680038345836
2.3681528278618154,0.5566105552980652
2.3781528278618156,0.5805531067615468
2.3881528278618154,0.6044956582250273
2.398152827861815,0.6284382096885078
2.4081528278618154,0.6523807611519894
2.4181528278618156,0.6763233126154709
2.4281528278618154,0.7002658640789514
